anchor_ambiguity_type,anchor_ambiguous,anchor_source,artwork_like,asset_family,badge_like,binding_key,candidate_id,candidate_quality,display_name,fetch_status,generic_page_art,hard_reject,icon_like,license_note,logo_like,map_like,master_path,normalized_name,notes,paragraph_referential,portrait_like,prose_like,quality_reasons,quality_score,raw_label,reject_reasons,section_heading,source_kind,source_page_url,source_role,source_title,source_url
,False,,False,equipment_icon,False,armor_satchel,candidate_a210bbfb50ae,high,Armor Satchel,downloaded,False,False,True,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/equipment/armor_satchel-fb50ae.png,armor_satchel,,False,False,False,"[""category member image"", ""icon-like label""]",0.8,Armor Satchel,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/4/44/Armor_Satchel_Icon_WZ.png/revision/latest/smart/width/40/height/30?cb=20250610040841
,False,,False,equipment_icon,False,artillery_marker,candidate_1efaa23aefa1,high,Artillery Marker,downloaded,False,False,True,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/equipment/artillery_marker-3aefa1.png,artillery_marker,,False,False,False,"[""category member image"", ""icon-like label""]",0.8,Artillery Marker,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/7/79/Laser_designator_mw2019.png/revision/latest/smart/width/40/height/30?cb=20221003084239
,False,,False,equipment_icon,False,ascender,candidate_51fac440ffe6,high,Ascender,downloaded,False,False,True,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/equipment/ascender-40ffe6.png,ascender,,False,False,False,"[""category member image"", ""icon-like label""]",0.8,Ascender,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/a/aa/Ascender_MWIII.png/revision/latest/smart/width/40/height/30?cb=20231103033335
,False,,False,equipment_icon,False,body_armor_gear,candidate_6c27ee56e496,high,Body Armor (gear),downloaded,False,False,True,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/equipment/body_armor_gear-56e496.png,body_armor_gear,,False,False,False,"[""category member image"", ""icon-like label""]",0.8,Body Armor (gear),[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/7/7f/Body_Armor_Bo4.png/revision/latest/smart/width/40/height/30?cb=20190114150725
,False,,False,equipment_icon,False,gas_mask_equipment,candidate_799bac96e941,high,Gas Mask (equipment),downloaded,False,False,True,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/equipment/gas_mask_equipment-96e941.png,gas_mask_equipment,,False,False,False,"[""category member image"", ""icon-like label""]",0.8,Gas Mask (equipment),[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/e/e8/Ambushing_enemy_ship_crew_members_Crew_Expendable_CoD4.png/revision/latest/smart/width/40/height/30?cb=20120118084123
,False,,False,equipment_icon,False,ghillie_suit,candidate_b9595f06f14b,high,Ghillie Suit,downloaded,False,False,True,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/equipment/ghillie_suit-06f14b.png,ghillie_suit,,False,False,False,"[""category member image"", ""icon-like label""]",0.8,Ghillie Suit,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/a/a9/Ghillie_Suit_sniper_Creek_COD4.png/revision/latest/smart/width/40/height/30?cb=20130526185335
,False,,False,equipment_icon,False,gulag_entry_token,candidate_f1feedb8070f,high,Gulag Entry Token,downloaded,False,False,True,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/equipment/gulag_entry_token-b8070f.png,gulag_entry_token,,False,False,False,"[""category member image"", ""icon-like label""]",0.8,Gulag Entry Token,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/6/68/Gulag_Icon_SeasonThree_BO6_WZ2.png/revision/latest/smart/width/40/height/30?cb=20250428040230
,False,,False,equipment_icon,False,parachute,candidate_6dea10d230c8,high,Parachute,downloaded,False,False,True,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/equipment/parachute-d230c8.png,parachute,,False,False,False,"[""category member image"", ""icon-like label""]",0.8,Parachute,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/c/c0/Spawn_Pathfinder_CoD1.png/revision/latest/smart/width/40/height/30?cb=20120120154926
,False,,False,equipment_icon,False,propane_tank,candidate_b2010bc46308,high,Propane Tank,downloaded,False,False,True,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/equipment/propane_tank-c46308.png,propane_tank,,False,False,False,"[""category member image"", ""icon-like label""]",0.8,Propane Tank,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/8/86/Propane_Tank_CoDG.png/revision/latest/smart/width/40/height/30?cb=20131030171804
,False,,False,equipment_icon,False,redeploy_extraction_token,candidate_e59b8bdad36b,high,Redeploy Extraction Token,downloaded,False,False,True,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/equipment/redeploy_extraction_token-dad36b.png,redeploy_extraction_token,,False,False,False,"[""category member image"", ""icon-like label""]",0.8,Redeploy Extraction Token,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/f/fb/RedeployExtractionToken_Icon_WZ.png/revision/latest/smart/width/40/height/30?cb=20250610041024
,False,,False,equipment_icon,False,self_revive,candidate_499818b4a34c,high,Self Revive,downloaded,False,False,True,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/equipment/self_revive-b4a34c.png,self_revive,,False,False,False,"[""category member image"", ""icon-like label""]",0.8,Self Revive,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/7/7b/Last_stand_mw3.png/revision/latest/smart/width/40/height/30?cb=20120218131536
,False,,False,equipment_icon,False,speed_boost,candidate_e2721c04f192,high,Speed Boost,downloaded,False,False,True,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/equipment/speed_boost-04f192.png,speed_boost,,False,False,False,"[""category member image"", ""icon-like label""]",0.8,Speed Boost,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/2/25/LightningBolt_BOCW.png/revision/latest/smart/width/40/height/30?cb=20241002180336
