asset_id,game_id,entity_id,asset_family,display_name,source_url,source_page_url,source_role,source_title,draft_local_path,template_path,mask_path,roi_ref,match_method,threshold,scale_set,temporal_window,license_note,qa_status
call_of_duty.event_badge_or_medal.call_of_duty.419bd42d,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/0/06/Verdansk_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309171237,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.9076d12a,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/7/78/Plane_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309201909,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.2b35c122,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/f/fa/Ghost_Verdansk_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309201224,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.d606e1b9,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/2/22/JumpOff_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309201815,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.76942f27,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/9/9d/Parachute_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309201845,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.2ae81aa8,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/e/eb/CrashSite_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309185201,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.477cb047,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/a/aa/ATV_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309185244,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.fa991e99,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/f/f4/Gas_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200310194806,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.1154277c,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/c/cd/Gas_Promo2_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309185124,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.5e6c8435,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/a/a9/Airport_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309185148,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.5a3c3e09,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/c/ca/Gulag_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200310094443,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.1a080fe7,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/d/d9/GulagShower_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200310094534,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.68af1bfa,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/c/cc/Plunder_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200310094217,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.combined_logo_used_in_conjunction_with_call_of_duty.3f03d82d,call_of_duty,call_of_duty.combined_logo_used_in_conjunction_with_call_of_duty,medal_icon,Combined logo used in conjunction with Call of Duty,https://static.wikia.nocookie.net/callofduty/images/f/f8/Combined_Logo_BOCW_WZ.png/revision/latest/scale-to-width-down/185?cb=20201213204101,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.81c6623e,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/7/77/NewVerdansk_Gulag_Promo_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20201213203728,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.logo_for_rebirth_island.a17ab19a,call_of_duty,call_of_duty.logo_for_rebirth_island,medal_icon,Logo for Rebirth Island.,https://static.wikia.nocookie.net/callofduty/images/5/5c/Rebirth_Island_Logo_WZ.png/revision/latest/scale-to-width-down/185?cb=20201226075327,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.d334a7ef,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/3/3d/RebirthIsland_Promo_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20201211012846,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.fe7eaa20,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/5/57/RebirthIsland_Promo_Season1_Warzone.jpg/revision/latest/scale-to-width-down/185?cb=20201213184616,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.2b8904a7,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/4/41/RebirthIsland_Promo_1_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20201213201854,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.d98a7e7c,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/4/45/RebirthIsland_Promo_2_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20201213201903,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.4fc7f09a,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/8/8b/RebirthIsland_Promo_3_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20201213201912,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.dddafb91,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/f/fe/RebirthIsland_Promo_4_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20201213201959,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.3a77b02b,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/8/86/RebirthIsland_Promo_5_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20201213202231,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.0eb80481,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/2/21/RebirthIsland_Promo_6_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20201213204431,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.30b99460,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/a/a9/Verdansk_%2784_Promo_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422234817,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.8570712c,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/e/e0/Verdansk_%2784_Promo2_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422234828,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.015f7093,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/8/87/Verdansk_%2784_Promo3_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422234840,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.426763ca,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/e/e0/Verdansk_%2784_Promo4_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422234852,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.1e6e8c42,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/e/ee/Verdansk_%2784_Promo5_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422234926,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.dc41c2e2,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/2/2c/Verdansk_%2784_Promo6_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235015,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.95027596,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/c/c7/Verdansk_%2784_Promo7_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235028,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.db77d8a7,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/d/d1/Verdansk_%2784_Promo8_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235043,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.a82e2179,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/e/e7/Verdansk_%2784_Promo9_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235057,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.b314183a,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/0/02/Verdansk_%2784_Promo10_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235111,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.a23b1695,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/9/91/Verdansk_%2784_Promo11_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235121,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.66cfb0df,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/d/d8/Verdansk_%2784_Promo12_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235141,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.d73920d8,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/f/f3/Verdansk_%2784_Promo13_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235155,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.6fef3a31,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/8/85/Verdansk_%2784_Promo14_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235208,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.12a0e183,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/5/5c/Verdansk_%2784_Promo15_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235220,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.782b7ae4,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/b/b8/Verdansk_%2784_Promo16_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235235,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.8f2cc0a4,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/c/c8/Verdansk_%2784_Promo17_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235322,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.b96518b3,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/8/8b/Verdansk_%2784_Promo18_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235300,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.ef57d0fc,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/5/52/Verdansk_%2784_Promo19_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235340,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.9842a4ab,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/1/18/Verdansk_%2784_Promo20_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235352,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.e3313a01,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/5/5a/Verdansk_%2784_Promo21_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235405,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.e0100ae0,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/7/78/Verdansk_%2784_Promo22_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235421,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.warzone_pacific_logo.5412e8c4,call_of_duty,call_of_duty.warzone_pacific_logo,medal_icon,Warzone Pacific logo.,https://static.wikia.nocookie.net/callofduty/images/9/9d/WarzonePacific_Logo_WZ.png/revision/latest/scale-to-width-down/185?cb=20211201125110,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.combined_logo_used_in_conjunction_with_call_of_duty.6980098b,call_of_duty,call_of_duty.combined_logo_used_in_conjunction_with_call_of_duty,medal_icon,Combined logo used in conjunction with Call of Duty,https://static.wikia.nocookie.net/callofduty/images/d/d5/Combined_Logo_Vanguard_WZ.png/revision/latest/scale-to-width-down/185?cb=20211213154750,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.bc748716,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/9/98/Pacific_map_Promo_Warzone.jpg/revision/latest/scale-to-width-down/185?cb=20210908015146,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.b7979983,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/8/86/Pacific_map_Promo2_Warzone.jpg/revision/latest/scale-to-width-down/185?cb=20210908015155,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.e561a9ce,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/b/b6/Caldera_Promo_Vanguard_WZ.jpeg/revision/latest/scale-to-width-down/185?cb=20211028173040,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.8d73a9c5,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/4/48/Caldera_Promo2_Vanguard_WZ.jpeg/revision/latest/scale-to-width-down/185?cb=20211028173042,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
